image_id,gt_index,category_id,gt_bbox,matched_pred_num,duplicate_pred_num,status,matched_scores,matched_ious,matched_pred_bboxes
141,18,0,"[229.999936, 423.00000000000006, 82.950016, 219.99999999999994]",1,0,normal,[0.8437],[0.9179],"[[233.8934326171875, 418.2662048339844, 77.67837524414062, 224.71182250976562]]"
141,19,0,"[248.000064, 238.0, 190.0, 144.0]",2,1,duplicate,"[0.4411, 0.401]","[0.7367, 0.7754]","[[253.5999298095703, 231.6145477294922, 181.38084411621094, 122.20896911621094], [252.76217651367188, 231.72549438476562, 181.09063720703125, 128.28366088867188]]"
141,20,0,"[265.58976, 122.00000000000001, 150.68415999999996, 123.99999999999999]",1,0,normal,[0.6501],[0.5014],"[[301.9655456542969, 119.96052551269531, 115.68649291992188, 85.54100036621094]]"
141,21,0,"[279.000064, 179.0, 164.999936, 118.0]",1,0,normal,[0.6528],[0.6083],"[[300.54327392578125, 172.86143493652344, 146.12884521484375, 93.49089050292969]]"
142,0,0,"[487.189696, 581.29224, 176.19136000000003, 163.80912]",1,0,normal,[0.9446],[0.9117],"[[493.3012390136719, 583.4141845703125, 165.60098266601562, 164.7451171875]]"
142,1,0,"[547.726016, 392.3404, 201.85484800000006, 106.08608000000004]",1,0,normal,[0.9292],[0.9034],"[[557.491943359375, 394.3894958496094, 188.0841064453125, 102.85443115234375]]"
142,2,0,"[256.598336, 219.53063999999998, 72.63347200000004, 180.45520000000002]",1,0,normal,[0.9186],[0.925],"[[258.4854431152344, 219.0452117919922, 69.54507446289062, 187.07579040527344]]"
142,3,0,"[911.8216960000001, 331.2617599999999, 71.96748799999989, 168.80576000000008]",1,0,normal,[0.9269],[0.9106],"[[915.9097290039062, 332.8781433105469, 67.5054931640625, 170.82363891601562]]"
142,4,0,"[398.828352, 274.18188000000004, 165.831552, 145.56824]",1,0,normal,[0.8887],[0.95],"[[402.6701354980469, 273.2348327636719, 159.49893188476562, 145.62484741210938]]"
142,5,0,"[370.99999999999994, 175.52676000000002, 100.72563200000008, 166.47319999999996]",1,0,normal,[0.857],[0.9446],"[[371.88653564453125, 174.99240112304688, 98.14056396484375, 162.43539428710938]]"
142,6,0,"[831.5610879999999, 184.34576, 142.43891200000007, 95.35312000000002]",1,0,normal,[0.9165],[0.8422],"[[835.1687622070312, 185.77127075195312, 126.15020751953125, 97.79409790039062]]"
142,7,0,"[850.0000640000001, 491.99996, 155.68755199999998, 129.64280000000008]",1,0,normal,[0.9344],[0.9555],"[[848.5693359375, 494.19927978515625, 156.7987060546875, 129.72430419921875]]"
142,8,0,"[455.99999999999994, 132.00000000000003, 136.1571840000001, 167.99999999999997]",1,0,normal,[0.9055],[0.9408],"[[454.3591003417969, 129.49380493164062, 134.77853393554688, 168.44815063476562]]"
142,9,0,"[225.55046400000003, 72.5102, 124.44953599999997, 93.00312]",1,0,normal,[0.9283],[0.9394],"[[227.36587524414062, 74.73771667480469, 125.520751953125, 90.88801574707031]]"
142,10,0,"[200.000064, 395.20239999999995, 115.61919999999998, 202.54496]",1,0,normal,[0.913],[0.9646],"[[200.78189086914062, 396.06787109375, 112.98141479492188, 203.49334716796875]]"
142,11,0,"[485.99999999999994, 71.95508, 151.44217600000007, 98.04487999999999]",1,0,normal,[0.9296],[0.8885],"[[473.2501220703125, 73.94098663330078, 161.421630859375, 96.05374908447266]]"
142,12,0,"[892.9999359999999, 598.26388, 83.00006400000007, 197.11352]",1,0,normal,[0.9032],[0.9676],"[[891.9566650390625, 600.3054809570312, 83.239990234375, 194.98040771484375]]"
142,13,0,"[651.0906239999999, 29.634920000000008, 75.51577600000007, 155.38056]",1,0,normal,[0.913],[0.9433],"[[653.2615966796875, 32.645450592041016, 74.0462646484375, 152.45567321777344]]"
142,14,0,"[556.0, 665.9999999999999, 153.59564799999998, 132.55104000000006]",1,0,normal,[0.8248],[0.879],"[[540.973876953125, 662.8475952148438, 167.05535888671875, 135.9910888671875]]"
142,15,0,"[331.183552, 125.52108, 137.18464, 165.57704]",1,0,normal,[0.8987],[0.9176],"[[332.2064514160156, 128.61129760742188, 130.0506591796875, 164.90020751953125]]"
142,16,0,"[385.8489599999999, 27.61220000000001, 70.18752000000006, 129.11464]",1,0,normal,[0.9001],[0.9463],"[[384.2825927734375, 31.46461296081543, 71.63897705078125, 125.02175903320312]]"
142,17,0,"[128.272448, 478.35392, 85.972352, 184.33136000000002]",1,0,normal,[0.9029],[0.9798],"[[128.67152404785156, 475.8194580078125, 85.70991516113281, 186.7645263671875]]"
142,18,0,"[617.918592, 715.19432, 205.3434880000001, 82.63744000000008]",1,0,normal,[0.9095],[0.8984],"[[611.748779296875, 718.360107421875, 206.0751953125, 80.55975341796875]]"
142,19,0,"[956.9999359999999, 555.0, 65.99142400000005, 198.22863999999993]",1,0,normal,[0.9031],[0.9702],"[[957.415771484375, 555.0657958984375, 65.68328857421875, 202.58544921875]]"
142,20,0,"[341.863104, 27.738720000000004, 61.58860800000002, 132.26128]",1,0,normal,[0.8806],[0.9134],"[[342.7555847167969, 29.399944305419922, 59.0411376953125, 126.02670288085938]]"
142,21,0,"[161.0, 323.99999999999994, 78.0, 181.00000000000006]",1,0,normal,[0.8616],[0.874],"[[159.056884765625, 329.07403564453125, 83.20449829101562, 183.93994140625]]"
142,22,0,"[503.99993600000005, 679.0, 145.9999999999999, 110.0]",0,0,missed,[],[],[]
143,0,0,"[843.0, 746.61936, 125.99999999999989, 49.88975999999991]",1,0,normal,[0.5537],[0.8708],"[[846.1083984375, 746.56884765625, 132.22381591796875, 52.074462890625]]"
143,1,0,"[986.0, 637.1076, 117.86803200000008, 159.54944]",1,0,normal,[0.9083],[0.8089],"[[965.6605224609375, 642.2600708007812, 137.086181640625, 156.8572998046875]]"
143,2,0,"[470.999936, 233.0, 211.99999999999994, 234.0]",2,1,duplicate,"[0.9474, 0.5221]","[0.9773, 0.5109]","[[469.2915344238281, 232.31854248046875, 213.64242553710938, 231.92538452148438], [468.88037109375, 232.42649841308594, 195.3131103515625, 132.8069610595703]]"
143,3,0,"[910.2946559999999, 236.6898, 165.778688, 130.31016]",1,0,normal,[0.9439],[0.957],"[[910.904052734375, 238.419677734375, 166.032958984375, 125.80108642578125]]"
143,4,0,"[883.96768, 3.0001999999999973, 93.86867200000006, 156.86728]",1,0,normal,[0.9317],[0.9517],"[[884.1177368164062, 6.398487091064453, 92.13287353515625, 154.9059600830078]]"
143,5,0,"[345.458624, 160.56756000000001, 146.210688, 210.93239999999997]",1,0,normal,[0.9442],[0.9478],"[[347.332763671875, 161.60946655273438, 140.05264282226562, 208.70843505859375]]"
143,6,0,"[890.8654080000001, 310.17467999999997, 176.4239359999999, 126.18056000000001]",1,0,normal,[0.9374],[0.9731],"[[892.5540161132812, 310.06683349609375, 175.45037841796875, 124.68429565429688]]"
143,7,0,"[955.406848, 28.65752, 79.33235200000001, 180.66207999999997]",1,0,normal,[0.9208],[0.9302],"[[957.2601318359375, 30.93503189086914, 74.9896240234375, 179.03384399414062]]"
143,8,0,"[680.1434240000001, 403.40088, 127.8204159999998, 194.40144000000004]",1,0,normal,[0.9509],[0.9465],"[[681.3970336914062, 406.23370361328125, 124.70977783203125, 194.71551513671875]]"
143,9,0,"[491.55968, 450.7797999999999, 185.54521600000004, 160.14440000000013]",1,0,normal,[0.9198],[0.9038],"[[494.9919128417969, 460.5329895019531, 179.54971313476562, 149.57809448242188]]"
143,10,0,"[575.445696, 0.0, 175.62611199999992, 104.14608000000001]",1,0,normal,[0.9227],[0.9367],"[[577.729736328125, 0.3297567367553711, 169.79248046875, 106.92436218261719]]"
143,11,0,"[746.891008, 681.7526799999999, 177.52960000000007, 116.11928]",1,0,normal,[0.8931],[0.9265],"[[740.9414672851562, 685.075927734375, 184.06982421875, 114.2076416015625]]"
143,12,0,"[912.1030400000001, 579.3707599999999, 87.6121599999999, 184.46168000000011]",1,0,normal,[0.911],[0.9587],"[[911.2930297851562, 581.557373046875, 89.86083984375, 183.24029541015625]]"
143,13,0,"[526.793536, 728.96668, 205.21228800000006, 67.34360000000004]",1,0,normal,[0.8852],[0.9083],"[[527.9193115234375, 731.910888671875, 207.11798095703125, 66.59735107421875]]"
143,14,0,"[813.0, 560.0, 101.73452800000007, 137.0000000000001]",1,0,normal,[0.8747],[0.8595],"[[805.3701171875, 558.7691650390625, 107.60650634765625, 130.67608642578125]]"
143,15,0,"[757.5564800000001, 609.14596, 66.44351999999992, 165.85400000000004]",1,0,normal,[0.8439],[0.8249],"[[756.0865478515625, 612.0802001953125, 79.0762939453125, 163.48590087890625]]"
143,16,0,"[172.000064, 700.0, 86.472576, 96.45119999999997]",2,1,duplicate,"[0.7064, 0.3115]","[0.8126, 0.6292]","[[159.83602905273438, 701.384765625, 95.26763916015625, 97.4351806640625], [130.15292358398438, 700.613037109375, 124.45794677734375, 97.70220947265625]]"
143,17,0,"[150.811328, 0.0, 207.33401600000002, 33.4144]",1,0,normal,[0.8116],[0.9116],"[[145.5445098876953, 0.048932433128356934, 209.2422332763672, 35.09414291381836]]"
143,18,0,"[144.0, 699.1542400000001, 40.61158400000002, 97.84576000000004]",1,0,normal,[0.5733],[0.6362],"[[126.20540618896484, 701.0291748046875, 62.61670684814453, 94.9892578125]]"
143,19,0,"[465.99999999999994, 230.00000000000003, 196.00000000000006, 133.99999999999997]",2,1,duplicate,"[0.9474, 0.5221]","[0.5031, 0.9483]","[[469.2915344238281, 232.31854248046875, 213.64242553710938, 231.92538452148438], [468.88037109375, 232.42649841308594, 195.3131103515625, 132.8069610595703]]"
144,0,0,"[193.99993600000002, 175.0, 160.32832, 195.0]",1,0,normal,[0.9582],[0.9769],"[[194.94259643554688, 176.0803985595703, 158.55178833007812, 195.2439422607422]]"
144,1,0,"[209.137536, 489.98539999999997, 169.86240000000004, 103.52072000000004]",1,0,normal,[0.9287],[0.9502],"[[212.15538024902344, 491.47796630859375, 167.2178192138672, 103.7806396484375]]"
144,2,0,"[216.24825600000003, 230.35072, 127.95583999999997, 205.04976000000002]",1,0,normal,[0.9396],[0.9544],"[[217.70907592773438, 229.84762573242188, 125.28048706054688, 210.45770263671875]]"
144,3,0,"[1008.3419520000001, 40.57968000000001, 120.00422399999991, 184.70767999999998]",1,0,normal,[0.9511],[0.9877],"[[1008.9912109375, 40.88606262207031, 118.7454833984375, 184.43255615234375]]"
144,4,0,"[178.035712, 0.38152000000000186, 99.18156799999997, 168.48832000000002]",1,0,normal,[0.9428],[0.9621],"[[179.92236328125, 0.4471898078918457, 98.82379150390625, 169.07394409179688]]"
144,5,0,"[367.599296, 529.4805200000001, 185.03923200000008, 90.51943999999992]",1,0,normal,[0.9156],[0.9709],"[[367.83660888671875, 530.9013671875, 186.48516845703125, 88.78515625]]"
144,6,0,"[296.15353600000003, 1.2552000000000008, 75.84447999999998, 177.78447999999997]",1,0,normal,[0.9309],[0.9586],"[[297.1282653808594, 0.3132820129394531, 75.23318481445312, 182.26321411132812]]"
144,7,0,"[518.067712, 0.0, 190.93222400000002, 96.26608]",1,0,normal,[0.9233],[0.9641],"[[519.33544921875, 0.06130337715148926, 192.79193115234375, 97.47738647460938]]"
144,8,0,"[387.64544, 44.5984, 189.10924799999998, 89.33904000000001]",1,0,normal,[0.9289],[0.9603],"[[387.3179626464844, 46.56269454956055, 189.45767211914062, 88.86158752441406]]"
144,9,0,"[940.0, 270.84136, 167.00006400000007, 100.30399999999997]",1,0,normal,[0.9334],[0.948],"[[937.4002075195312, 272.92779541015625, 169.26971435546875, 99.76736450195312]]"
144,10,0,"[608.003776, 480.00000000000006, 101.443712, 194.99999999999994]",1,0,normal,[0.932],[0.9359],"[[609.2607421875, 479.0678405761719, 96.8056640625, 199.01467895507812]]"
144,11,0,"[791.863936, 328.00004, 242.05952000000002, 72.15384000000006]",1,0,normal,[0.9095],[0.9631],"[[792.2852172851562, 326.2273254394531, 239.12030029296875, 74.03146362304688]]"
144,12,0,"[751.0000000000001, 384.37199999999996, 180.8313599999999, 73.62800000000004]",1,0,normal,[0.9033],[0.9483],"[[750.1934204101562, 386.6732482910156, 179.52362060546875, 70.9490966796875]]"
144,13,0,"[962.228864, 638.4686, 142.69567999999992, 148.84568000000002]",1,0,normal,[0.9039],[0.8753],"[[963.7737426757812, 648.9686279296875, 136.84112548828125, 141.182373046875]]"
144,14,0,"[579.201216, 396.94224, 190.7987199999999, 91.05775999999997]",1,0,normal,[0.8886],[0.888],"[[579.78271484375, 400.4620056152344, 180.8697509765625, 90.06549072265625]]"
144,15,0,"[322.49996799999997, 695.73588, 76.06246400000003, 102.32296000000008]",1,0,normal,[0.8835],[0.9421],"[[323.90118408203125, 697.2986450195312, 73.53668212890625, 101.8768310546875]]"
144,16,0,"[611.0689920000001, 649.99996, 82.93107199999997, 138.88552000000004]",1,0,normal,[0.896],[0.9015],"[[612.231201171875, 653.5811157226562, 77.38006591796875, 134.1907958984375]]"
144,17,0,"[825.645824, 704.89464, 67.499008, 93.68896000000007]",1,0,normal,[0.895],[0.964],"[[825.4449462890625, 706.6263427734375, 66.996337890625, 92.39691162109375]]"
144,18,0,"[455.776832, 759.74044, 107.22316799999999, 38.88423999999998]",1,0,normal,[0.8264],[0.9451],"[[458.0364990234375, 760.48974609375, 105.4022216796875, 38.60357666015625]]"
144,19,0,"[1013.3245440000001, 693.99996, 108.40140799999995, 103.09480000000008]",1,0,normal,[0.8428],[0.9275],"[[1011.0577392578125, 697.0634765625, 111.6802978515625, 101.71484375]]"
144,20,0,"[438.00000000000006, 0.0, 76.95462399999991, 54.70196000000001]",1,0,normal,[0.7872],[0.9466],"[[435.9842529296875, 0.22396445274353027, 77.4034423828125, 54.7241325378418]]"
144,21,0,"[939.9999359999999, 0.0, 152.44275200000016, 23.627200000000002]",1,0,normal,[0.3344],[0.9348],"[[938.988037109375, -1.2569911479949951, 153.554931640625, 25.092321395874023]]"
145,0,0,"[329.91449600000004, 581.9167199999999, 218.78271999999998, 154.4136000000001]",1,0,normal,[0.9425],[0.9739],"[[330.2436828613281, 583.8555297851562, 218.01022338867188, 154.0811767578125]]"
145,1,0,"[430.73606400000006, 0.0, 210.26393599999994, 150.64928]",1,0,normal,[0.9448],[0.8948],"[[432.24920654296875, 1.333475112915039, 191.20843505859375, 150.5289764404297]]"
145,2,0,"[156.981952, 140.3108, 200.53363199999998, 113.13584]",1,0,normal,[0.946],[0.9796],"[[158.64805603027344, 141.10107421875, 199.0082550048828, 111.83039855957031]]"
145,3,0,"[155.791808, 246.86043999999998, 189.208192, 139.13960000000003]",1,0,normal,[0.9389],[0.887],"[[159.23367309570312, 247.1194305419922, 190.58688354492188, 128.66343688964844]]"
145,4,0,"[160.10451200000003, 35.47039999999999, 185.51974399999992, 141.52960000000002]",1,0,normal,[0.9427],[0.8365],"[[159.21707153320312, 37.504024505615234, 187.18121337890625, 163.2673797607422]]"
145,5,0,"[912.0000640000001, 533.9585599999999, 193.13523199999986, 199.04144000000008]",2,1,duplicate,"[0.8892, 0.3058]","[0.9249, 0.7232]","[[921.50927734375, 538.544677734375, 183.251220703125, 194.025146484375], [912.3141479492188, 539.1974487304688, 192.42144775390625, 144.4776611328125]]"
145,6,0,"[527.2111359999999, 38.0, 224.20659200000011, 111.71904]",1,0,normal,[0.9353],[0.9608],"[[526.0828247070312, 40.082908630371094, 226.09844970703125, 111.08829498291016]]"
145,7,0,"[979.8208000000001, 4.0000000001150227e-05, 118.691328, 211.278]",1,0,normal,[0.938],[0.9471],"[[977.706298828125, 0.3917694091796875, 122.1591796875, 215.9640350341797]]"
145,8,0,"[336.82342399999993, 0.0, 216.76006400000006, 90.1832]",1,0,normal,[0.9485],[0.9601],"[[337.71978759765625, 0.7592916488647461, 216.865234375, 91.57855224609375]]"
145,9,0,"[772.3589119999999, 7.9999999999999964, 218.58431999999993, 143.8272]",1,0,normal,[0.929],[0.9696],"[[767.3851318359375, 8.353972434997559, 222.3446044921875, 143.52972412109375]]"
145,10,0,"[289.643456, 308.14404, 101.73683199999999, 252.18600000000004]",1,0,normal,[0.9374],[0.9728],"[[289.8170166015625, 305.71209716796875, 100.0384521484375, 254.287353515625]]"
145,11,0,"[716.9136000000001, 600.17944, 90.33971199999996, 196.10479999999995]",1,0,normal,[0.8715],[0.8689],"[[718.5126953125, 602.8134155273438, 98.1912841796875, 195.66094970703125]]"
145,12,0,"[822.3723519999999, 0.0, 212.28083200000015, 104.30672000000001]",1,0,normal,[0.8528],[0.8686],"[[837.801513671875, 0.19724369049072266, 200.6854248046875, 109.35733795166016]]"
145,13,0,"[153.68230400000002, 652.29772, 97.70444799999999, 144.75063999999998]",1,0,normal,[0.8881],[0.9425],"[[153.26773071289062, 654.6332397460938, 100.88859558105469, 144.06549072265625]]"
145,14,0,"[1007.532096, 183.00004, 89.69484799999998, 207.89479999999998]",1,0,normal,[0.9246],[0.9818],"[[1008.2968139648438, 182.3990936279297, 88.55865478515625, 209.0831756591797]]"
145,15,0,"[833.999936, 706.0, 254.0000000000001, 89.0]",1,0,normal,[0.9084],[0.9125],"[[836.3449096679688, 700.818359375, 248.82208251953125, 92.81549072265625]]"
145,16,0,"[360.0, 710.0, 104.99993599999993, 87.35984000000008]",1,0,normal,[0.8707],[0.8587],"[[355.3332824707031, 715.3348999023438, 106.575927734375, 83.70452880859375]]"
145,17,0,"[624.9999999999999, 0.0, 202.0, 60.0]",1,0,normal,[0.8675],[0.8631],"[[609.1239624023438, 0.3212451934814453, 215.48834228515625, 63.08983612060547]]"
145,18,0,"[909.585216, 568.4226, 173.41478400000005, 153.57736]",2,1,duplicate,"[0.8892, 0.3058]","[0.6634, 0.5659]","[[921.50927734375, 538.544677734375, 183.251220703125, 194.025146484375], [912.3141479492188, 539.1974487304688, 192.42144775390625, 144.4776611328125]]"
145,19,0,"[906.000064, 779.0, 138.0000000000001, 19.999999999999886]",0,0,missed,[],[],[]
145,20,0,"[646.0, 748.0, 176.99993599999993, 51.0]",0,0,missed,[],[],[]
146,0,0,"[121.86073599999999, 654.95136, 99.660544, 143.12304000000006]",1,0,normal,[0.9388],[0.9671],"[[121.364501953125, 656.4449462890625, 99.46975708007812, 143.24542236328125]]"
146,1,0,"[454.000064, 29.04492000000001, 95.84473599999995, 138.70968]",1,0,normal,[0.908],[0.9178],"[[448.36309814453125, 32.219482421875, 101.054931640625, 135.20591735839844]]"
146,2,0,"[868.612672, 205.15568000000002, 94.18636800000002, 142.64144]",1,0,normal,[0.9419],[0.9703],"[[867.93505859375, 208.3239288330078, 94.90625, 139.44407653808594]]"
146,3,0,"[812.7606400000001, 120.28155999999998, 119.67219199999988, 102.29992000000004]",1,0,normal,[0.9074],[0.9121],"[[814.7557373046875, 122.04966735839844, 115.736328125, 96.48570251464844]]"
146,4,0,"[306.314944, 93.98920000000001, 97.12780800000002, 115.0952]",1,0,normal,[0.9249],[0.9641],"[[307.39788818359375, 92.7276611328125, 96.10092163085938, 118.01681518554688]]"
146,5,0,"[854.373312, 601.99996, 201.626752, 129.7026400000001]",1,0,normal,[0.8213],[0.8991],"[[855.2945556640625, 604.62158203125, 185.53515625, 127.47650146484375]]"
146,6,0,"[554.999936, 21.319919999999993, 57.719807999999944, 113.99056000000002]",1,0,normal,[0.8924],[0.9495],"[[554.294921875, 24.095367431640625, 57.82452392578125, 111.77365112304688]]"
146,7,0,"[235.70982399999997, 26.999960000000012, 74.29017600000003, 178.36871999999997]",1,0,normal,[0.8464],[0.8592],"[[236.08151245117188, 38.1077766418457, 68.31802368164062, 167.9657440185547]]"
146,8,0,"[946.461888, 671.0, 86.67532800000004, 115.28656000000001]",1,0,normal,[0.8599],[0.8716],"[[947.8778076171875, 658.2572021484375, 85.6595458984375, 129.73956298828125]]"
146,9,0,"[143.644032, 365.32292, 78.35596799999999, 147.69848000000007]",1,0,normal,[0.9195],[0.9566],"[[143.22470092773438, 367.125, 78.85890197753906, 149.7579345703125]]"
146,10,0,"[830.0, 362.0, 151.9999999999999, 117.0]",1,0,normal,[0.7939],[0.6186],"[[850.7571411132812, 364.0143127441406, 127.62786865234375, 161.51242065429688]]"
146,11,0,"[305.000064, 24.24911999999999, 86.036224, 103.33376000000001]",1,0,normal,[0.8857],[0.8848],"[[311.87054443359375, 25.09908676147461, 77.92440795898438, 104.21978759765625]]"
146,12,0,"[174.37996800000002, 189.66708, 65.79827199999994, 180.49656]",1,0,normal,[0.9093],[0.9265],"[[171.42254638671875, 190.2784881591797, 67.27706909179688, 181.06544494628906]]"
146,13,0,"[421.09107199999994, 34.81044, 66.20825600000006, 103.91255999999998]",1,0,normal,[0.8866],[0.9596],"[[420.9245300292969, 36.1180534362793, 67.8924560546875, 102.20710754394531]]"
146,14,0,"[376.29504000000003, 29.160319999999995, 49.59513599999997, 114.1888]",1,0,normal,[0.8717],[0.9691],"[[376.0205078125, 31.471860885620117, 49.609832763671875, 111.84770202636719]]"
146,15,0,"[931.833664, 392.0, 69.39609600000006, 163.2536]",1,0,normal,[0.8915],[0.9576],"[[931.0634765625, 393.07684326171875, 70.35125732421875, 166.0035400390625]]"
146,16,0,"[220.069824, 35.059799999999996, 52.93017599999999, 110.72344000000001]",1,0,normal,[0.7989],[0.8944],"[[218.96644592285156, 36.50558090209961, 57.79203796386719, 110.57405090332031]]"
146,17,0,"[854.43328, 548.0, 194.56665599999997, 63.0]",1,0,normal,[0.7831],[0.7688],"[[852.9310302734375, 548.579833984375, 177.310546875, 73.2603759765625]]"
146,18,0,"[275.000064, 34.99999999999999, 82.07897599999995, 68.0]",1,0,normal,[0.8211],[0.8256],"[[273.9868469238281, 26.927419662475586, 85.11184692382812, 79.42815399169922]]"
146,19,0,"[822.9581440000002, 368.0, 92.04185599999983, 181.0]",1,0,normal,[0.7127],[0.6755],"[[828.1936645507812, 366.87127685546875, 80.264892578125, 142.10098266601562]]"
146,20,0,"[867.9999359999999, 434.99999999999994, 98.00000000000011, 134.00000000000006]",2,1,duplicate,"[0.7832, 0.439]","[0.944, 0.8212]","[[864.056396484375, 435.4027404785156, 102.85369873046875, 132.70346069335938], [863.78857421875, 417.9040832519531, 105.29071044921875, 150.36471557617188]]"
146,21,0,"[923.0, 521.0, 114.0, 119.99999999999989]",0,0,missed,[],[],[]
147,0,0,"[577.07232, 100.00004, 92.92761599999994, 144.40967999999998]",1,0,normal,[0.8521],[0.9292],"[[576.046142578125, 98.36285400390625, 97.9669189453125, 147.41986083984375]]"
147,1,0,"[759.03296, 337.45039999999995, 179.82387200000005, 206.08528]",1,0,normal,[0.9388],[0.959],"[[760.6920166015625, 337.1712341308594, 178.8336181640625, 212.18692016601562]]"
147,2,0,"[565.3637119999999, 328.4308, 193.07904000000008, 168.28768000000002]",1,0,normal,[0.9393],[0.9494],"[[564.5215454101562, 331.3935241699219, 191.35125732421875, 168.15261840820312]]"
147,3,0,"[678.075008, 0.0, 141.13177599999995, 190.43184]",1,0,normal,[0.8753],[0.9218],"[[678.48828125, 5.471146106719971, 134.5322265625, 185.8407440185547]]"
147,4,0,"[732.9999359999999, 252.43696, 180.14950399999998, 231.56304]",1,0,normal,[0.9063],[0.9581],"[[732.4630737304688, 253.50694274902344, 181.32598876953125, 223.26841735839844]]"
147,5,0,"[180.0, 0.0, 188.93696, 66.0608]",1,0,normal,[0.9041],[0.9774],"[[181.68154907226562, 0.06587505340576172, 186.97308349609375, 66.76192474365234]]"
147,6,0,"[221.71724799999998, 148.22428000000002, 132.398848, 206.18599999999998]",1,0,normal,[0.9255],[0.9303],"[[218.40396118164062, 148.2822265625, 132.25906372070312, 210.57415771484375]]"
147,7,0,"[903.0, 0.18667999999999463, 184.55692799999997, 80.76024000000001]",1,0,normal,[0.9165],[0.9334],"[[904.87646484375, 0.9976506233215332, 185.12451171875, 82.90167999267578]]"
147,8,0,"[497.648448, 28.999999999999993, 241.35155200000003, 109.0]",1,0,normal,[0.9166],[0.9874],"[[497.08984375, 28.98622703552246, 243.7933349609375, 108.73564910888672]]"
147,9,0,"[159.079808, 568.3667600000001, 183.69868799999995, 75.17783999999983]",1,0,normal,[0.9043],[0.9764],"[[159.37075805664062, 568.72216796875, 180.3980712890625, 74.7479248046875]]"
147,10,0,"[914.0, 220.00000000000003, 192.99993599999993, 101.99999999999997]",1,0,normal,[0.8784],[0.8841],"[[918.97998046875, 219.14468383789062, 173.825927734375, 101.731201171875]]"
147,11,0,"[710.0, 0.0, 204.0, 92.23360000000001]",1,0,normal,[0.9102],[0.9793],"[[708.7791748046875, 0.5218386650085449, 203.839111328125, 91.48287963867188]]"
147,12,0,"[947.2464000000001, 332.99996000000004, 158.75366399999996, 81.90696000000003]",1,0,normal,[0.8626],[0.9034],"[[945.2420043945312, 333.19305419921875, 154.99176025390625, 86.04147338867188]]"
147,13,0,"[519.404352, 719.00004, 108.59558400000003, 72.49832000000004]",2,1,duplicate,"[0.7221, 0.3596]","[0.6762, 0.5102]","[[521.3658447265625, 720.3819580078125, 147.39453125, 74.12469482421875], [521.0150756835938, 725.5496215820312, 182.76507568359375, 71.19940185546875]]"
147,14,0,"[578.0, 510.99999999999994, 96.0, 220.00000000000006]",1,0,normal,[0.8592],[0.9299],"[[577.9508056640625, 509.89447021484375, 89.794189453125, 221.12969970703125]]"
147,15,0,"[197.296384, 664.8458800000001, 58.792448000000036, 133.01271999999994]",1,0,normal,[0.8791],[0.9758],"[[197.03414916992188, 665.2246704101562, 59.5582275390625, 133.805419921875]]"
147,16,0,"[913.0, 62.999999999999986, 186.0, 106.00000000000001]",1,0,normal,[0.8414],[0.8625],"[[912.5487060546875, 66.76941680908203, 178.61083984375, 109.8165512084961]]"
147,17,0,"[932.9999359999999, 171.39923999999996, 163.00006400000007, 85.60072000000002]",1,0,normal,[0.8634],[0.9265],"[[932.340087890625, 172.54815673828125, 162.0533447265625, 80.40251159667969]]"
147,18,0,"[447.000064, 0.0, 168.999936, 63.0]",1,0,normal,[0.8373],[0.8113],"[[438.07525634765625, 0.07946491241455078, 184.2694091796875, 55.155635833740234]]"
147,19,0,"[598.0, 0.0, 220.0, 163.0]",1,0,normal,[0.8753],[0.5342],"[[678.48828125, 5.471146106719971, 134.5322265625, 185.8407440185547]]"
148,0,0,"[705.723712, 556.3554800000001, 143.55315199999995, 231.38135999999997]",1,0,normal,[0.9392],[0.9792],"[[705.1593627929688, 557.1168212890625, 143.4307861328125, 232.72454833984375]]"
148,1,0,"[880.5480320000001, 482.13111999999995, 139.25951999999984, 264.66080000000005]",1,0,normal,[0.9559],[0.9797],"[[882.1783447265625, 483.04559326171875, 137.41912841796875, 262.77178955078125]]"
148,2,0,"[313.324032, 39.430240000000005, 148.82688000000007, 146.46288]",1,0,normal,[0.9278],[0.9382],"[[318.60223388671875, 41.18168258666992, 141.837158203125, 145.2769775390625]]"
148,3,0,"[114.932352, 570.56132, 117.62406399999996, 219.72839999999997]",1,0,normal,[0.9036],[0.9608],"[[116.00791931152344, 574.2437744140625, 116.18179321289062, 218.44549560546875]]"
148,4,0,"[896.6478079999999, 296.64756, 98.97548800000004, 190.55992000000003]",1,0,normal,[0.9221],[0.9115],"[[898.246337890625, 296.4947204589844, 90.96478271484375, 192.28668212890625]]"
148,5,0,"[247.38579199999998, 326.28275999999994, 161.64441600000004, 169.49272000000008]",1,0,normal,[0.9323],[0.8912],"[[257.4411315917969, 331.3590393066406, 149.44412231445312, 165.5692138671875]]"
148,6,0,"[455.31494399999997, 628.88092, 235.691008, 107.42056000000002]",1,0,normal,[0.934],[0.9299],"[[458.1791687011719, 625.646240234375, 231.43276977539062, 113.5447998046875]]"
148,7,0,"[425.4231040000001, 728.01612, 256.91878399999985, 67.66615999999999]",1,0,normal,[0.9311],[0.9315],"[[424.0225830078125, 728.8902587890625, 259.27850341796875, 70.181640625]]"
